date,score,pillars_used,real_rates,entry_price,structural_demand,dollar,positioning,volatility,fwd_1y_nominal,fwd_1y_real,fwd_3y_nominal,fwd_3y_real,fwd_5y_nominal,fwd_5y_real,fwd_10y_nominal,fwd_10y_real,maxdd_1y,maxdd_3y,maxdd_5y,maxdd_10y,dca_vs_lump_5y_diff_pct
2016-12-31,59,6,83.257576,26.671202,61.18389,14.564394,90.15748,72.159091,0.092481,0.069697,0.278306,0.199259,0.547105,0.336626,,,0.0,0.0,0.0,,-7.2319
2017-01-31,64,6,85.552194,39.036393,55.025025,25.526626,85.546875,88.202247,0.116611,0.093095,0.309564,0.231185,0.52349,0.313604,,,0.0,0.0,0.0,,-5.1524
2017-02-28,62,6,86.02719,37.206788,50.778021,25.691216,74.806202,90.555556,0.078606,0.054733,0.294165,0.218068,0.504052,0.289974,,,-0.002431,-0.029173,-0.029173,,-2.7114
2017-03-31,59,6,85.369532,36.524254,44.083078,18.093948,65.0,99.450549,0.076361,0.051843,0.293258,0.222179,0.582453,0.341615,,,0.0,-0.026807,-0.026807,,-3.5537
2017-04-30,58,6,85.768072,41.949216,48.359929,14.723672,33.206107,99.456522,0.05367,0.028262,0.328335,0.266912,0.528808,0.293745,,,-0.023678,-0.054459,-0.054459,,-1.3417
2017-05-31,58,6,84.586466,30.734184,43.631761,29.667153,59.469697,98.387097,0.045746,0.017442,0.377207,0.313688,0.483949,0.243021,,,-0.007223,-0.038523,-0.038523,,-3.3943
2017-06-30,62,6,84.084084,40.539615,36.607143,33.730159,76.315789,99.468085,0.01746,-0.010325,0.374603,0.305729,0.457937,0.206868,,,-0.018254,-0.049206,-0.049206,,-2.6775
2017-07-31,62,6,84.107946,36.319738,35.377446,42.970033,78.731343,98.421053,0.000808,-0.026963,0.493129,0.411586,0.40097,0.160265,,,0.0,-0.031528,-0.031528,,-4.5944
2017-08-31,58,6,85.778443,44.316949,37.83194,45.30692,24.074074,93.229167,-0.063133,-0.087256,0.534684,0.451042,0.375682,0.142993,,,-0.063133,-0.066251,-0.066251,,-1.0536
2017-09-30,56,6,84.603886,34.754123,42.84032,42.701633,22.426471,96.391753,-0.08828,-0.109057,0.462709,0.386411,0.2793,0.063828,,,-0.08828,-0.08828,-0.08828,,1.9123
2017-10-31,56,6,82.537313,31.039787,42.072952,40.232936,39.051095,96.428571,-0.050781,-0.073861,0.484375,0.406296,0.3,0.07586,,,-0.064063,-0.064063,-0.064063,,0.0613
2017-11-30,58,6,83.308495,29.545771,48.541114,49.279347,35.144928,98.484848,-0.047582,-0.067604,0.455538,0.379518,0.345554,0.11362,,,-0.065523,-0.065523,-0.065523,,0.6642
2017-12-31,62,6,84.077381,28.693607,55.869094,48.942551,55.755396,99.5,-0.011076,-0.030489,0.469937,0.390058,0.422468,0.179575,,,-0.052215,-0.052215,-0.052215,,-0.3387
2018-01-31,58,6,81.054978,28.27624,61.573259,56.507648,27.5,85.643564,-0.029301,-0.04353,0.402705,0.328866,0.425995,0.181252,,,-0.099925,-0.099925,-0.099925,,5.0422
2018-02-28,57,6,78.412463,24.194091,57.03543,52.422817,35.106383,95.588235,-0.008264,-0.023102,0.358377,0.285969,0.393689,0.153643,,,-0.099925,-0.099925,-0.099925,,5.2938
2018-03-31,59,6,79.185185,24.799824,61.510237,51.269841,39.084507,97.572816,-0.018113,-0.036262,0.296604,0.221321,0.443774,0.193862,,,-0.095849,-0.095849,-0.095849,,4.8882
2018-04-30,61,6,77.292899,25.66861,61.375,48.415143,66.083916,98.557692,-0.036704,-0.055598,0.318352,0.237322,0.498127,0.237834,,,-0.102622,-0.102622,-0.102622,,5.8347
2018-05-31,63,6,76.883309,25.927118,58.138117,39.207858,96.875,99.52381,-0.014582,-0.031967,0.4198,0.326741,0.52878,0.263972,,,-0.080583,-0.080583,-0.080583,,3.6078
2018-06-30,62,6,78.834808,29.894832,55.437402,24.362319,97.586207,99.528302,0.060062,0.042638,0.431357,0.327512,0.515601,0.2514,,,-0.065523,-0.065523,-0.065523,,2.0593
2018-07-31,63,6,76.656848,36.468475,57.337648,21.944828,98.972603,93.925234,0.141357,0.120886,0.46042,0.349297,0.575929,0.299684,,,-0.03231,-0.03231,-0.03231,,-1.8995
2018-08-31,62,6,78.382353,41.497418,48.492806,17.946429,99.659864,93.055556,0.24792,0.226606,0.485025,0.370586,0.596506,0.31266,,,-0.003328,-0.003328,-0.003328,,-5.7542
2018-09-30,63,6,75.844347,49.560111,43.32022,18.502295,99.662162,99.541284,0.261269,0.240375,0.481636,0.364105,0.599332,0.312575,,,0.0,0.0,0.0,,-7.7179
2018-10-31,61,6,74.266862,50.926898,39.68291,17.806841,96.979866,85.0,0.230453,0.209481,0.462551,0.3368,0.576955,0.295467,,,0.0,0.0,0.0,,-8.1591
2018-11-30,60,6,73.206442,47.724629,41.784363,11.470787,98.333333,91.441441,0.20475,0.18006,0.492219,0.35138,0.624898,0.331955,,,0.0,0.0,0.0,,-9.274
2018-12-31,58,6,74.488304,46.722141,44.579175,14.756944,85.099338,72.767857,0.1832,0.156378,0.432,0.288833,0.6208,0.326953,,,0.0,0.0,0.0,,-8.5691
2019-01-31,61,6,75.547445,42.601184,49.315398,14.153306,93.092105,93.362832,0.208204,0.17759,0.405573,0.256421,0.574303,0.283856,,,-0.006192,-0.006192,-0.006192,,-6.8307
2019-02-28,58,6,78.717201,37.530447,46.395783,16.455696,68.300654,99.561404,0.209848,0.18217,0.406061,0.251957,0.532576,0.248462,,,-0.027273,-0.027273,-0.027273,,-6.2787
2019-03-31,58,6,82.532751,32.523003,44.125259,12.366834,77.597403,98.695652,0.223674,0.205661,0.49731,0.323482,0.658724,0.350351,,,-0.013067,-0.013067,-0.013067,,-9.0523
2019-04-30,60,6,81.613372,35.249422,37.57716,13.973818,95.806452,99.568966,0.308709,0.304625,0.506221,0.332256,0.812597,0.477957,,,-0.001555,-0.001555,-0.001555,,-11.6066
2019-05-31,61,6,82.801161,37.824037,41.344797,18.008254,90.705128,99.57265,0.336449,0.333805,0.440031,0.262055,0.830997,0.492604,,,0.0,0.0,0.0,,-13.7067
2019-06-30,55,6,86.811594,36.806166,52.622806,28.666667,37.898089,56.355932,0.274467,0.265398,0.351729,0.16959,0.711553,0.395364,,,0.0,0.0,0.0,,-10.8867
2019-07-31,55,6,87.047757,22.629223,59.598309,23.278349,45.886076,69.327731,0.307148,0.294246,0.226469,0.063816,0.697098,0.384452,,,0.0,0.0,0.0,,-9.2117
2019-08-31,54,6,90.390173,16.143998,73.905344,18.056001,34.90566,62.916667,0.312667,0.296063,0.176667,0.020915,0.646667,0.342429,,,-0.019333,-0.019333,-0.019333,,-5.7005
2019-09-30,53,6,88.672439,10.136411,76.517012,17.890671,35.3125,69.008264,0.272005,0.254554,0.112508,-0.03735,0.701522,0.386327,,,-0.026473,-0.026473,-0.026473,,-7.0084
2019-10-31,57,6,87.536023,10.263954,77.131116,34.216085,43.167702,77.459016,0.270903,0.255456,0.113043,-0.039537,0.799331,0.465974,,,-0.016054,-0.016054,-0.016054,,-9.7563
2019-11-30,58,6,88.561151,12.547642,74.960147,30.218273,40.432099,96.341463,0.268525,0.253784,0.172672,0.01212,0.802175,0.468253,,,0.0,0.0,0.0,,-12.9528
2019-12-31,57,6,88.218391,15.530912,72.56016,35.542582,38.343558,78.629032,0.256254,0.239883,0.215686,0.052139,0.790399,0.45795,,,0.0,0.0,0.0,,-14.253
2020-01-31,56,6,90.172166,17.133357,70.571035,26.173068,30.792683,80.4,0.196028,0.179819,0.215887,0.048762,0.736067,0.410397,,,0.0,0.0,0.0,,-11.293
2020-02-29,49,6,91.332378,13.517817,73.319977,19.519732,37.272727,20.238095,0.132123,0.113529,0.161553,-0.001053,0.812774,0.470105,,,-0.003131,-0.003131,-0.003131,,-10.6446
2020-03-31,49,6,91.48784,12.415044,74.011768,10.051859,61.144578,2.362205,0.079146,0.051104,0.201633,0.027472,0.873744,0.512167,,,0.0,0.0,0.0,,-11.8938
2020-04-30,51,6,92.357143,13.100886,82.770166,9.051599,58.982036,8.203125,0.045752,0.004245,0.188354,0.004661,0.912062,0.528398,,,0.0,-0.011289,-0.011289,,-7.5037
2020-05-31,55,6,92.154066,8.598648,83.68254,17.026891,60.416667,40.697674,0.078089,0.027551,0.160839,-0.021063,0.928322,0.538483,,,0.0,-0.030303,-0.030303,,-6.0618
2020-06-30,53,6,93.091168,8.096919,81.804354,14.123031,55.325444,34.230769,0.059469,0.006185,0.121824,-0.051504,0.935912,0.548091,,,-0.008083,-0.039261,-0.039261,,-5.7952
2020-07-31,53,6,94.096728,10.327685,81.357177,27.100789,63.823529,8.778626,-0.021115,-0.069901,0.056308,-0.1041,0.808338,0.450132,,,-0.069843,-0.09908,-0.09908,,-0.039
2020-08-31,53,6,94.105114,7.036966,70.270304,40.510671,71.637427,13.257576,-0.093448,-0.137866,-0.025394,-0.174303,0.710513,0.372025,,,-0.127476,-0.154901,-0.154901,,6.7553
2020-09-30,51,6,93.829787,5.051914,64.997195,33.17925,72.965116,13.157895,-0.076483,-0.123392,-0.003122,-0.156506,0.908429,0.53028,,,-0.106139,-0.134235,-0.134235,,5.0456
2020-10-31,51,6,93.696884,7.689074,63.085749,36.070123,65.028902,13.059701,-0.064737,-0.119628,0.008421,-0.146849,1.135789,,,,-0.095789,-0.124211,-0.124211,,4.5254
2020-11-30,55,6,93.422914,9.379937,59.041879,49.207172,67.528736,37.407407,-0.02358,-0.086621,0.063237,-0.09975,1.190247,0.757996,,,-0.079314,-0.108253,-0.108253,,3.2215
2020-12-31,53,6,94.067797,12.14057,56.784056,50.228175,55.714286,29.779412,-0.036598,-0.101089,0.09042,-0.074502,1.31916,0.864008,,,-0.07535,-0.104413,-0.104413,,2.9793
2021-01-31,54,6,94.005642,14.725638,55.309693,50.863055,58.806818,26.642336,-0.027317,-0.095673,0.089448,-0.075926,1.545795,1.047679,,,-0.079807,-0.108731,-0.108731,,3.7962
2021-02-28,55,6,93.028169,17.169677,49.691524,54.628313,70.338983,25.0,0.026549,-0.04894,0.118916,-0.051595,1.776549,1.234899,,,-0.049779,-0.079646,-0.079646,,0.7428
2021-03-31,59,6,92.053446,23.296625,46.731924,53.412904,85.11236,44.244604,0.133877,0.044353,0.256112,0.065555,1.826542,1.267452,,,0.0,-0.031432,-0.031432,,-4.4769
2021-04-30,63,6,92.837079,33.698027,35.844952,61.523635,81.284916,70.357143,0.100568,0.016863,0.324432,0.128071,1.682386,1.151464,,,0.0,-0.054545,-0.054545,,-3.1496
2021-05-31,57,6,93.057504,33.307373,34.09937,62.524606,47.5,55.673759,-0.000541,-0.079163,0.270811,0.089053,1.479459,0.992475,,,-0.040541,-0.100541,-0.100541,,1.0026
2021-06-30,57,6,92.997199,25.096945,30.849946,56.5165,74.309392,55.28169,0.00109,-0.081395,0.267575,0.09593,1.304087,0.875137,,,-0.032698,-0.093188,-0.093188,,0.1881
2021-07-31,57,6,94.335664,30.119935,30.355759,48.667685,57.417582,68.881119,-0.041482,-0.116269,0.326327,0.150089,1.252765,,,,-0.041482,-0.079646,-0.079646,,-1.295
2021-08-31,58,6,93.645251,38.8774,26.573465,45.324589,65.300546,62.5,-0.011204,-0.086332,0.383754,0.201407,,,,,-0.029132,-0.067787,,,
2021-09-30,59,6,92.887029,43.112192,26.405031,45.95552,81.793478,45.862069,-0.052958,-0.124666,0.448451,0.260581,,,,,-0.052958,-0.062535,,,
2021-10-31,58,6,93.523677,42.399327,27.585873,45.384388,62.972973,55.479452,-0.06359,-0.131013,0.513787,0.326352,,,,,-0.06359,-0.06359,,,
2021-11-30,53,6,93.393602,41.27857,29.228768,20.695253,56.182796,44.557823,-0.053238,-0.116191,0.454995,0.282116,,,,,-0.086718,-0.086718,,,
2021-12-31,56,6,93.263889,33.666247,29.976128,21.501736,62.834225,71.283784,0.004469,-0.055991,0.47933,0.308114,,,,,-0.070391,-0.070391,,,
2022-01-31,53,6,90.429958,38.905231,33.741497,19.571752,57.712766,47.315436,0.045154,-0.017039,0.492291,0.321906,,,,,-0.0837,-0.0837,,,
2022-02-28,51,6,89.819945,34.150741,39.311224,28.361844,42.592593,40.333333,-0.000539,-0.056737,0.559806,0.388158,,,,,-0.103448,-0.103448,,,
2022-03-31,50,6,89.5574,26.204882,45.326751,26.208491,57.631579,23.178808,-0.017967,-0.063997,0.531314,0.377548,,,,,-0.145791,-0.145791,,,
2022-04-30,48,6,87.5,17.675737,48.263889,9.436003,68.324607,29.934211,0.032525,-0.016176,0.661332,0.496699,,,,,-0.14094,-0.14094,,,
2022-05-31,50,6,84.206897,20.67161,40.608666,9.892989,78.385417,45.424837,0.077339,0.034591,0.789616,0.625948,,,,,-0.100054,-0.100054,,,
2022-06-30,50,6,75.964187,33.107101,38.475,9.335288,82.124352,43.831169,0.057703,0.026192,0.825259,0.674904,,,,,-0.094175,-0.094175,,,
2022-07-31,53,6,82.049519,30.923848,36.312462,7.446323,95.618557,54.516129,0.125793,0.089958,0.927294,0.764242,,,,,-0.039815,-0.039815,,,
2022-08-31,55,6,79.876374,44.571154,36.844845,6.640957,91.025641,54.166667,0.087252,0.048232,0.908215,0.741801,,,,,-0.057224,-0.057224,,,
2022-09-30,47,6,62.55144,40.999677,34.416558,3.960357,98.214286,29.617834,0.139798,0.099266,1.182035,0.994306,,,,,-0.010113,-0.010113,,,
2022-10-31,49,6,62.054795,47.204703,32.550757,4.713392,96.700508,43.987342,0.151442,0.115185,1.438702,,,,,,0.0,0.0,,,
2022-11-30,52,6,64.500684,48.147705,31.535151,11.464163,89.141414,64.465409,0.150145,0.115202,1.369275,1.177751,,,,,0.0,0.0,,,
2022-12-31,48,6,62.090164,44.962386,32.999279,12.660846,72.613065,55.9375,0.126808,0.090643,1.396552,1.19662,,,,,0.0,0.0,,,
2023-01-31,48,6,68.144611,34.260859,30.354894,21.572097,62.25,64.285714,0.071654,0.03955,1.504215,1.303564,,,,,-0.022655,-0.022655,,,
2023-02-28,47,6,63.010899,25.563856,29.585547,13.289461,82.338308,75.0,0.090566,0.05719,1.706199,1.491247,,,,,0.0,0.0,,,
2023-03-31,42,6,67.414966,32.061142,27.94824,19.301375,42.326733,40.184049,0.128071,0.090062,1.538421,1.319604,,,,,0.0,0.0,,,
2023-04-30,46,6,67.391304,30.488357,38.576007,33.984988,40.640394,54.573171,0.1655,0.127604,1.3605,1.150573,,,,,-0.042,-0.042,,,
2023-05-31,45,6,63.839891,20.135977,42.46155,25.213125,56.127451,61.515152,0.180221,0.143134,1.302711,1.09142,,,,,-0.038153,-0.038153,,,
2023-06-30,48,6,62.601626,18.937778,33.176401,38.888889,62.682927,85.240964,0.197118,0.162586,1.176016,0.989186,,,,,-0.013896,-0.013896,,,
2023-07-31,48,6,62.787551,23.00315,33.286921,43.39708,47.815534,87.724551,0.229113,0.193992,1.087647,,,,,,-0.01794,-0.01794,,,
2023-08-31,49,6,53.108108,20.475932,35.221078,40.308962,92.512077,84.22619,0.287129,0.254424,,,,,,,-0.001563,,,,
2023-09-30,48,6,46.761134,24.293681,37.792892,40.235443,88.221154,81.360947,0.341858,0.310069,,,,,,,0.0,,,,
2023-10-31,42,6,42.722372,23.263417,42.757066,38.331637,71.052632,49.117647,0.403967,0.368671,,,,,,,0.0,,,,
2023-11-30,46,6,48.183042,23.960029,49.022248,40.906175,60.238095,70.467836,0.33619,0.300814,,,,,,,0.0,,,,
2023-12-31,45,6,58.534946,20.867576,52.383438,41.115196,39.099526,59.593023,0.307009,0.270536,,,,,,,-0.001481,,,,
2024-01-31,48,6,54.42953,20.878286,48.563087,27.853209,72.40566,80.635838,0.33235,0.293657,,,,,,,-0.005408,,,,
2024-02-29,49,6,51.9437,23.497229,43.85101,32.856061,73.474178,94.54023,0.431043,0.392044,,,,,,,0.0,,,,
2024-03-31,40,6,53.748327,23.8525,36.72839,27.129244,32.476636,65.428571,0.382298,0.350138,,,,,,,0.0,,,,
2024-04-30,34,6,46.323529,16.069296,36.484002,18.677885,39.767442,46.875,0.380523,0.34915,,,,,,,-0.002145,,,,
2024-05-31,35,6,47.396529,9.9533,34.955403,30.964082,28.935185,61.299435,0.407486,0.374803,,,,,,,-0.010634,,,,
2024-06-30,36,6,50.466667,9.54602,47.81918,15.682111,17.741935,71.067416,0.441531,0.4039,,,,,,,0.0,,,,
2024-07-31,37,6,52.52996,10.383477,54.20202,14.160627,32.798165,51.675978,0.392827,0.355647,,,,,,,0.0,,,,
2024-08-31,37,6,59.308511,8.313787,55.076472,27.436405,10.730594,51.388889,0.363563,0.324637,,,,,,,0.0,,,,
2024-09-30,37,6,61.686587,6.311903,50.605926,36.165884,19.772727,35.082873,0.426682,0.384825,,,,,,,0.0,,,,
2024-10-31,33,6,51.98939,4.60532,48.080746,28.240013,23.755656,33.791209,0.50855,,,,,,,,-0.015613,,,,
2024-11-30,31,6,51.390728,3.784391,43.69473,11.364614,11.036036,52.185792,0.541682,0.501203,,,,,,,-0.001132,,,,
2024-12-31,31,6,45.899471,5.50496,42.690217,6.706871,16.367713,70.380435,0.627266,0.585206,,,,,,,0.0,,,,
2025-01-31,31,6,47.952444,7.645232,44.46935,9.198479,10.044643,54.324324,0.753875,0.712915,,,,,,,0.0,,,,
2025-02-28,35,6,52.968338,6.855432,51.478326,13.936976,22.444444,50.806452,0.734024,0.692821,,,,,,,0.0,,,,
2025-03-31,35,6,51.778656,3.993008,50.675357,16.132954,30.752212,50.534759,0.627891,0.576101,,,,,,,0.0,,,,
2025-04-30,37,6,50.460526,4.40936,50.732063,33.693182,70.704846,13.56383,0.46706,0.413636,,,,,,,0.0,,,,
2025-05-31,36,6,48.160315,3.561681,50.2053,34.829006,57.236842,32.539683,0.386219,0.330771,,,,,,,0.0,,,,
2025-06-30,39,6,50.918635,3.395366,51.314893,47.349272,43.0131,50.526316,0.26096,0.218749,,,,,,,-0.003877,,,,
2025-07-31,38,6,52.293578,3.39098,50.754201,43.148555,34.565217,51.04712,0.219461,,,,,,,,0.0,,,,
2025-08-31,38,6,56.348168,4.57917,52.364175,42.030493,29.220779,41.40625,,,,,,,,,,,,,
2025-09-30,40,6,56.993464,5.604198,55.664461,38.523207,49.784483,31.34715,,,,,,,,,,,,,
2025-10-31,40,6,58.550914,3.345714,56.72773,46.108798,70.600858,4.896907,,,,,,,,,,,,,
2025-11-30,39,6,57.366362,2.120375,56.723132,47.272962,58.760684,11.025641,,,,,,,,,,,,,
2025-12-31,37,6,53.320312,2.117653,56.958989,53.941886,47.87234,4.846939,,,,,,,,,,,,,
2026-01-31,38,6,53.576073,1.730324,57.632832,59.451159,62.076271,0.253807,,,,,,,,,,,,,
2026-02-28,40,6,57.857143,1.183974,56.047879,57.684154,66.033755,1.262626,,,,,,,,,,,,,
2026-03-31,36,6,48.832685,1.24636,51.615646,48.343221,69.117647,0.753769,,,,,,,,,,,,,
2026-04-30,35,6,52.849741,2.074024,50.907081,48.203434,51.67364,3.75,,,,,,,,,,,,,
2026-05-31,31,6,48.253558,4.237983,39.841056,45.004817,36.041667,6.716418,,,,,,,,,,,,,
2026-06-30,29,6,46.059432,7.671198,43.071417,30.623306,31.742739,3.712871,,,,,,,,,,,,,
2026-07-31,30,6,41.354839,17.933224,43.278129,38.569214,23.760331,7.635468,,,,,,,,,,,,,
